,ID,fname,fitem,fsource,fwcn,fmat,fnut,fusage1,fusage2,fusage3,forigin,flegalname
141,A20171100059,希爾思™處方食品貓k/d™+mobility型號00010859,乾飼糧,輸入,2.88公斤,釀造米，玉米筋質粉，豬肉脂肪，黃豆蛋白萃取物，雞肉粉，脫水甜菜漿，乾燥蛋製品，魚油，雞肝香料，檸檬酸鉀,粗蛋白質不低於25.0%粗脂肪不低於19.0%粗纖維不高於4.0%水不高於8.0%磷不低於0.3%磷不高於0.75%鈉不高於0.4%omega-3脂肪酸不低於1.0%,貓用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥無蟲害處，並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
142,A20180600429,希爾思™處方食品貓k/d™earlysupport型號00603635,乾飼糧,輸入,3.85公斤,雞肉，釀造米，全穀粒小麥，玉米筋質粉，雞肉脂肪，小麥筋質，亞麻仁籽，雞肝香料，脫水甜菜漿，魚油,粗蛋白質不低於29.0%粗脂肪不低於17.0%粗纖維不高於4.0%水不高於8.0%磷不低於0.3%磷不高於0.8%鈉不高於0.4%omega-3脂肪酸不低於0.5%,貓用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥處。,美國,【公司】台灣希爾思寵物營養品有限公司
143,A20180600467,希爾思處方食品犬i/dlowfat雞肉燉蔬菜罐頭型號00003391,罐頭,輸入,0.156公斤,水，豬肝，米，胡蘿蔔，雞肉，玉米澱粉，糖，葡萄糖，蛋白，雞肝香料,粗蛋白質不低於3.5%;粗脂肪不低於1%;粗脂肪不高於3%;粗纖維不高於1.5%;水不高於82%,犬用寵物處方食品,需經獸醫師評估及指示使用,開封前請儲存於陰涼乾燥處並避免日曬;開封後請盡速食用完畢，未食用完請覆蓋並冷藏保存,美國,【公司】台灣希爾思寵物營養品有限公司
144,A20180600493,希爾思™處方食品犬k/d™雞肉燉蔬菜罐頭型號00003395,罐頭,輸入,0.354公斤,水，雞肉，紅蘿蔔，米，雞肉脂肪，豬肝，米澱粉，葡萄糖，綠豌豆，糖,粗蛋白質不低於2.5%粗脂肪不低於3.5%粗纖維不高於2.0%水不高於85%,犬用寵物處方食品,需經獸醫師評估及指示使用,未開封前請儲存於室溫10度c~37度c處,美國,【公司】台灣希爾思寵物營養品有限公司
145,A20180600494,希爾思™處方食品貓c/d™鮪魚燉蔬菜罐頭型號00003385,罐頭,輸入,0.082公斤,水，豬肝，紅蘿蔔，雞肉，鮪魚，小麥筋質，米，菠菜，玉米澱粉，雞肝香料。,粗蛋白質不低於6.5%粗脂肪不低於3.0%粗纖維不高於2.0%水不高於84%,貓用寵物處方食品,需經獸醫師評估及指示使用,未開封前請儲存於室溫10度c~37度c處,美國,【公司】台灣希爾思寵物營養品有限公司
146,A20180600495,希爾思™處方食品貓k/d™earlysupport型號00603634,乾飼糧,輸入,1.81公斤,雞肉，釀造米，全穀粒小麥，玉米筋質粉，雞肉脂肪，小麥筋質，亞麻仁籽，雞肝香料，脫水甜菜漿，魚油,粗蛋白質不低於29.0%粗脂肪不低於17.0%粗纖維不高於4.0%水不高於8.0%磷不低於0.3%磷不高於0.8%鈉不高於0.4%omega-3脂肪酸不低於0.5%,貓用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥處。,美國,【公司】台灣希爾思寵物營養品有限公司
147,A20180700174,希爾思™處方食品貓z/d™型號00010089,乾飼糧,輸入,0.149公斤,釀造米，水解雞肝，黃豆油，纖維素粉，雞肝香料，乳酸，碳酸鈣，硫酸鈣，單硬脂酸甘油酯，氯化鉀。,粗蛋白質不低於28.0%粗脂肪不低於12.0%粗纖維不高於3.5%水不高於10.0%omega-3脂肪酸不低於0.3%omega-6脂肪酸不低於3.0%,貓用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥處。,美國,【公司】台灣希爾思寵物營養品有限公司
148,A20180700175,希爾思™處方食品貓肥胖基因代謝餐型號00010091,乾飼糧,輸入,0.149公斤,雞肉副產品粉，釀造米，玉米筋質粉，纖維素粉，脫水番茄粕，亞麻仁籽，脫水甜菜漿，雞肝香料，椰子油，豬肉脂肪。,粗蛋白質不低於33.0%粗脂肪不低於10.0%粗纖維不高於10.0%水不高於9.0%鈣不低於0.6%磷不低於0.5%,貓用寵物處方食品,需經獸醫師評估及指示使用,未開封前：請儲存於室溫10度c~37度c處。,美國,【公司】台灣希爾思寵物營養品有限公司
149,A20180700179,希爾思™處方食品犬肥胖基因代謝餐型號00010092,乾飼糧,輸入,0.149公斤,雞肉粉，全穀粒小麥，全穀粒玉米，黃豆粕，玉米筋質粉，黃豆粉，碗豆纖維，脫水甜菜漿，脫水番茄粕，雞肝香料,粗蛋白質不低於24.0%粗脂肪不低於9.0%粗纖維不高於15.0%水不高於10.0%鈣不低於0.6%磷不低於0.55%,犬用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥處。,美國,【公司】台灣希爾思寵物營養品有限公司
150,A20180700183,希爾思™處方食品犬z/d™型號00010090,乾飼糧,輸入,0.149公斤,玉米澱粉，水解雞肝，纖維素粉，黃豆油，碳酸鈣，磷酸二鈣，乳酸，氯化鉀，單硬脂酸甘油脂，氯化膽鹼,粗蛋白質　不低於14.5%粗脂肪不低於10.0%粗纖維不高於6.0%水不高於10.0%omega-6脂肪酸不低於3.0%維他命e不低於500iu/kg,犬用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥處。,美國,【公司】台灣希爾思寵物營養品有限公司
151,A20180800111,希爾思™處方食品犬c/d™型號00010153,乾飼糧,輸入,0.149公斤,全穀粒玉米，雞肉粉，豬肉脂肪，玉米筋質粉，黃豆粕，蛋製品，黃豆粉，雞肝香料，麥麩，黃豆油,粗蛋白質不低於18.0%粗脂肪不低於13.0%粗脂肪不高於18.0%粗纖維不高於5.0%水不高於10.0%鈣不低於0.45%,犬用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥處。,美國,【公司】台灣希爾思寵物營養品有限公司
152,A20180800112,希爾思™處方食品犬用低敏點心型號00010900,零食,輸入,0.34公斤,玉米澱粉，水解雞肝，纖維素粉，黃豆油，磷酸二鈣，碳酸鈣，氯化鉀,粗蛋白質不低於13.0%粗脂肪不低於6.0%粗纖維不高於7.0%水不高於12.0%,犬用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥處。,美國,【公司】台灣希爾思寵物營養品有限公司
153,A20180800113,希爾思™處方食品貓k/d™earlysupport雞肉燉蔬菜及米型號00603636,罐頭,輸入,0.082公斤,水，雞肉，豬肝，胡蘿蔔，米，米澱粉，小麥筋質，菠菜，雞肉脂肪，豌豆蛋白,粗蛋白質不低於5.5%粗脂肪不低於3.5%粗纖維不高於2%水不高於85%,貓用寵物處方食品,需經獸醫師評估及指示使用,未開封前：請儲存於室溫10度c~37度c處。,美國,【公司】台灣希爾思寵物營養品有限公司
154,A20180800206,希爾思™處方食品犬k/d™+mobility型號00010869,乾飼糧,輸入,3.85公斤,釀造米，亞麻仁籽，豬肉脂肪，蛋製品，脫水甜菜漿，黃豆蛋白萃取物，全穀粒高粱，雞肝香料，纖維素粉，魚油,粗蛋白質不低於12.5%粗脂肪不低於18.0%粗纖維不高於5.0%水不高於10.0%磷不低於0.15%磷不高於0.50%鈉不高於0.28%硫化軟骨素不低於250ppm葡萄糖胺不低於250ppmomega-3脂肪酸不低於2.0%,犬用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥無蟲害處，並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
155,A20180800207,希爾思™處方食品犬k/d™+mobility型號00010867,乾飼糧,輸入,8.5公斤,釀造米，亞麻仁籽，豬肉脂肪，蛋製品，脫水甜菜漿，黃豆蛋白萃取物，全穀粒高粱，雞肝香料，纖維素粉，魚油,粗蛋白質不低於12.5%粗脂肪不低於18.0%粗纖維不高於5.0%水不高於10.0%磷不低於0.15%磷不高於0.50%鈉不高於0.28%硫化軟骨素不低於250ppm葡萄糖胺不低於250ppmomega-3脂肪酸不低於2.0%,犬用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥無蟲害處，並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
156,A20180800239,希爾思處方食品犬k/d型號00008621,乾飼糧,輸入,3.85公斤,糙米，釀造米，豬肉脂肪，碎珍珠大麥，雞肉，蛋製品，脫水甜菜漿，全穀粒高粱，玉米筋質粉，雞肝香料,粗蛋白質不低於12%粗脂肪不低於18%粗纖維不高於5%水不高於10%磷不低於0.15%磷不高於0.5%鈉不高於0.3%肉酸素不低於200ppm,犬用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥處無蟲害處，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
157,A20180800240,希爾思處方食品犬k/d型號010434hg,乾飼糧,輸入,6.5公斤,糙米，釀造米，豬肉脂肪，碎珍珠大麥，雞肉，蛋製品，脫水甜菜漿，全穀粒高粱，玉米筋質粉，雞肝香料,粗蛋白質不低於12%粗脂肪不低於18%粗纖維不高於5%水不高於10%磷不低於0.15%磷不高於0.5%鈉不高於0.3%肉酸素不低於200ppm,犬用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥處無蟲害處，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
158,A20180800259,希爾思處方食品貓k/d-含海魚型號00010375,乾飼糧,輸入,1.81公斤,糙米，玉米筋質粉，豬肉脂肪，海魚，碎珍珠大麥，全穀粒小麥，釀造米，小麥筋質，雞肝香料，蛋製品,粗蛋白質不低於26%粗脂肪不低於20%粗纖維不高於4%水不高於8%磷不低於0.3%磷不高於0.75%鈉不高於0.4%肉酸素不低於200ppm,貓用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥無蟲害處，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
159,A20180800260,希爾思處方食品貓k/d-含海魚型號00010376,乾飼糧,輸入,3.85公斤,糙米，玉米筋質粉，豬肉脂肪，海魚，碎珍珠大麥，全穀粒小麥，釀造米，小麥筋質，雞肝香料，蛋製品,粗蛋白質不低於26%粗脂肪不低於20%粗纖維不高於4%水不高於8%磷不低於0.3%磷不高於0.75%鈉不高於0.4%肉酸素不低於200ppm,貓用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥無蟲害處，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
160,A20180800263,希爾思處方食品貓k/d型號00007252,乾飼糧,輸入,1.81公斤,糙米，玉米筋質粉，雞肉，豬肉脂肪，全穀粒小麥，碎珍珠大麥，小麥筋質，豌豆蛋白，蛋製品，雞肝香料,粗蛋白質不低於26%粗脂肪不低於20%粗纖維不高於4%水不高於8%磷不低於0.3%磷不高於0.75%鈉不高於0.4%肉酸素不低於200ppm,貓用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥無蟲害處，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
161,A20180800264,希爾思處方食品貓k/d型號00008696,乾飼糧,輸入,3.85公斤,糙米，玉米筋質粉，雞肉，豬肉脂肪，全穀粒小麥，碎珍珠大麥，小麥筋質，豌豆蛋白，蛋製品，雞肝香料,粗蛋白質不低於26%粗脂肪不低於20%粗纖維不高於4%水不高於8%磷不低於0.3%磷不高於0.75%鈉不高於0.4%肉酸素不低於200ppm,貓用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥無蟲害處，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
162,A20180800334,希爾思處方食品犬l/d型號003006hg,乾飼糧,輸入,1.5公斤,釀造米，雞肉，雞脂肪，蛋製品，黃豆粉，亞麻仁籽，纖維素粉，雞肝香料，磷酸二鈣，乳酸,粗蛋白質不低於14.5%粗蛋白質不高於19.5%粗脂肪不低於19%粗纖維不高於6%水不高於10%精胺酸不低於0.7%銅不高於7ppm鋅不低於150ppm肉酸素不低於150ppm,犬用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥無蟲害處，並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
163,A20180800449,希爾思™處方食品犬k/d™雞肉燉蔬菜罐頭型號00003396,罐頭,輸入,0.156公斤,水，雞肉，胡蘿蔔，米，雞肉脂肪，豬肝，米澱粉，葡萄糖，綠豌豆，糖。,粗蛋白質不低於2.5%;粗脂肪不低於4%;粗纖維不高於2%;水不高於83%。,犬用寵物處方食品,需經獸醫師評估及指示使用,開封前請儲存於陰涼乾燥處並避免日曬;開封後請盡速食用完畢，未食用完請覆蓋並冷藏保存。,美國,【公司】台灣希爾思寵物營養品有限公司
164,A20180800450,希爾思™處方食品犬i/d™雞肉燉蔬菜罐頭型號00003390,罐頭,輸入,0.156公斤,水，雞肉，豬肝，胡蘿蔔，米，米澱粉，糖，雞肝香料，脫水甜菜漿，黃豆油,粗蛋白質不低於3.5%;粗脂肪不低於1.5%;粗纖維不高於2%;水不高於85%。,犬用寵物處方食品,需經獸醫師評估及指示使用,開封前請儲存於陰涼乾燥處並避免日曬；開封後請盡速食用完畢，未食用完請覆蓋並冷藏保存。,美國,【公司】台灣希爾思寵物營養品有限公司
165,A20180800451,希爾思™處方食品犬c/d™雞肉燉蔬菜罐頭型號00003388,罐頭,輸入,0.156公斤,水，雞肉，豬肝，胡蘿蔔，米，綠豌豆，玉米澱粉，雞肝香料，纖維素粉，黃豆油,粗蛋白質不低於3.2%;粗脂肪不低於2%;粗纖維不高於2%;水不高於84%。,犬用寵物處方食品,需經獸醫師評估及指示使用,開封前請儲存於陰涼乾燥處並避免日曬；開封後請盡速食用完畢，未食用完請覆蓋並冷藏保存。,美國,【公司】台灣希爾思寵物營養品有限公司
166,A20181000001,希爾思™處方食品貓i/d™雞肉燉蔬菜罐頭型號00003392,罐頭,輸入,0.082公斤,水，雞肉，豬肝，胡蘿蔔，小麥筋質，米澱粉，米，雞肉脂肪，雞肝香料，纖維素粉,粗蛋白質不低於6.5%;粗脂肪不低於3%;粗纖維不高於2%;水不高於85%。,貓用寵物處方食品,需經獸醫師評估及指示使用,開封前請儲存於陰涼乾燥處並避免日曬；開封後請盡速食用完畢，未食用完請覆蓋並冷藏保存。,美國,【公司】台灣希爾思寵物營養品有限公司
167,A20181000002,希爾思處方食品犬i/d低脂型號010356hg,乾飼糧,輸入,1.5公斤,釀造米，玉米筋質粉，雞肉粉，雞副產品粉，水解雞香料，亞麻仁籽，雞脂肪，胡桃殼粉，豬肝香料，乳酸,粗蛋白質不低於21%粗脂肪不低於5%粗脂肪不高於9%粗纖維不高於4%水不高於10%鈣不低於0.5%鈣不高於1.1%磷不低於0.4%磷不高於0.9%omega-3脂肪酸不低於0.3%,犬用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥無蟲害處，並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
168,A20181000003,希爾思處方食品犬i/d低脂型號00001861,乾飼糧,輸入,3.85公斤,釀造米，玉米筋質粉，雞肉粉，雞副產品粉，水解雞香料，亞麻仁籽，雞脂肪，胡桃殼粉，豬肝香料，乳酸,粗蛋白質不低於21%粗脂肪不低於5%粗脂肪不高於9%粗纖維不高於4%水不高於10%鈣不低於0.5%鈣不高於1.1%磷不低於0.4%磷不高於0.9%omega-3脂肪酸不低於0.3%,犬用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥無蟲害處，並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
169,A20181000004,希爾思處方食品犬i/d低脂型號00001862,乾飼糧,輸入,7.98公斤,釀造米，玉米筋質粉，雞肉粉，雞副產品粉，水解雞香料，亞麻仁籽，雞脂肪，胡桃殼粉，豬肝香料，乳酸,粗蛋白質不低於21%粗脂肪不低於5%粗脂肪不高於9%粗纖維不高於4%水不高於10%鈣不低於0.5%鈣不高於1.1%磷不低於0.4%磷不高於0.9%omega-3脂肪酸不低於0.3%,犬用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥無蟲害處，並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
170,A20181000005,希爾思處方食品犬i/d型號00008618,乾飼糧,輸入,3.85公斤,釀造米，全穀粒玉米，雞肉粉，豌豆蛋白，蛋製品，玉米筋質粉，雞脂肪，雞肝香料，豬肝香料，胡桃殼粉,粗蛋白質不低於22%粗脂肪不低於10.5%粗纖維不高於4%水不高於10%鈣不低於0.7%鈣不高於1.4%磷不低於0.6%磷不高於1.05%鉀不低於0.65%鎂不低於0.06%鎂不高於0.13%維生素b1不低於2ppm維生素b12不低於0.05ppmomega-3脂肪酸不低於0.1%omega-6脂肪酸不低於2%,犬用寵物處方食品,需經獸醫師評估及指示使用,請儲存於陰涼乾燥無蟲害處，並避免日曬，拆封後請盡速食用完畢,美國,【公司】台灣希爾思寵物營養品有限公司
